,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
135,Insomniac Games,"3D, Platformer, Action",Ratchet & Clank: All 4 One,PlayStation 3,"SCEA, SCEI, SCEE, SCE Australia","Oct 18, 2011","Oct 18, 2011",7.0,7.4
136,Obsidian Entertainment,Role-Playing,Fallout: New Vegas,"PC,PlayStation 3,Xbox 360","Bethesda Softworks, Mastertronic, ZeniMax Media","Oct 19, 2010","Oct 17, 2011",6.5,8.3
137,Konami,"Adventure, Action",Castlevania: Harmony of Despair,"PlayStation 3,Xbox 360",Konami,"Aug 4, 2010","Oct 14, 2011",7.5,7.8
138,Milestone S.r.l,"Driving/Racing, Simulation",WRC 2: FIA World Rally Championship 2011,"PC,PlayStation 3,Xbox 360","CyberFront, Plug In Digital, Black Bean Games","Apr 24, 2013","Oct 14, 2011",5.5,6.2
139,Milestone S.r.l,"Driving/Racing, Simulation",WRC 2: FIA World Rally Championship 2011,"PC,PlayStation 3,Xbox 360","Black Bean Games, Plug In Digital, CyberFront","Apr 24, 2013","Oct 14, 2011",5.5,6.2
140,"Feral Interactive, Rocksteady Studios, WB Games Montreal","Action, Adventure",Batman: Arkham City,"Macintosh,PC,PlayStation 3,Wii U,Xbox 360","Feral Interactive, Warner Bros. Interactive Entertainment","Oct 18, 2011","Oct 14, 2011",9.0,9.0
141,"Feral Interactive, Rocksteady Studios, WB Games Montreal","Action, Adventure",Batman: Arkham City,"Macintosh,PC,PlayStation 3,Wii U,Xbox 360","Warner Bros. Interactive Entertainment, Feral Interactive","Oct 18, 2011","Oct 14, 2011",9.0,9.0
142,Farsight Studios,"Sports, Bowling",Brunswick Pro Bowling (2009),"3DS,PlayStation 3,Xbox 360","Crave, 505 Games","Sep 22, 2010","Oct 13, 2011",5.0,5.7
143,Robot Entertainment,"Strategy, Real-Time",Orcs Must Die!,"PC,Xbox 360","Robot Entertainment, Mastertronic","Oct 5, 2011","Oct 13, 2011",7.5,8.0
144,Interwave Studios,"3D, Action, First-Person, Shooter",Nuclear Dawn,"Linux,Macintosh,PC","Iceberg Interactive, Viva Media, LLC, Interwave Studios","Sep 22, 2011","Oct 13, 2011",7.5,7.5
145,BioWare,"Action, Role-Playing",Dragon Age II,"Macintosh,PC,PlayStation 3,Xbox 360","Electronic Arts, Spike","Mar 8, 2011","Oct 13, 2011",7.0,7.4
146,Kylotonn,"Action, Adventure",The Cursed Crusade,"PC,PlayStation 3,Xbox 360","ATLUS, DTP Entertainment, Ubisoft, CyberFront","Oct 25, 2011","Oct 13, 2011",3.0,5.5
147,Kylotonn,"Action, Adventure",The Cursed Crusade,"PC,PlayStation 3,Xbox 360","ATLUS, DTP Entertainment, Ubisoft, CyberFront","Oct 25, 2011","Oct 13, 2011",3.0,5.5
148,Hudson Soft,Sports,Deca Sports Extreme,3DS,"Konami, Hudson","Sep 13, 2011","Oct 12, 2011",3.5,2.7
149,"Capcom Vancouver, Capcom","Action, Adventure",Dead Rising 2: Off the Record,"PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One",Capcom,"Oct 11, 2011","Oct 12, 2011",7.0,7.4
150,"Capcom Vancouver, Capcom","Action, Adventure",Dead Rising 2: Off the Record,"PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One",Capcom,"Oct 11, 2011","Oct 12, 2011",7.0,7.4
151,Ubisoft,Music/Rhythm,Just Dance 3,"PlayStation 3,Wii,Xbox 360","Ubisoft, SCEA","Oct 7, 2011","Oct 12, 2011",8.0,7.7
152,Hudson Soft,"Matching/Stacking, Puzzle",Tetris Axis,3DS,"Tetris Online, Inc, Nintendo, Bandai Namco Games","Oct 2, 2011","Oct 11, 2011",7.0,7.4
153,Robot Entertainment,"Strategy, Real-Time",Orcs Must Die!,"PC,Xbox 360","Mastertronic, Robot Entertainment","Oct 5, 2011","Oct 11, 2011",7.5,8.0
154,Crytek,"Action, First-Person, Shooter, 3D",Crysis,"PC,PlayStation 3,Xbox 360","EA Games, Electronic Arts","Nov 13, 2007","Oct 11, 2011",8.0,8.8
155,Crytek,"3D, Action, First-Person, Shooter",Crysis,"PC,PlayStation 3,Xbox 360","EA Games, Electronic Arts","Nov 13, 2007","Oct 11, 2011",8.0,8.8
156,Project Aces,"Simulation, Flight",Ace Combat: Assault Horizon,"PlayStation 3,Xbox 360","Namco Bandai Games, Bandai Namco Games","Oct 11, 2011","Oct 11, 2011",5.5,7.1
157,Project Aces,"Simulation, Flight",Ace Combat: Assault Horizon,"PlayStation 3,Xbox 360","Namco Bandai Games, Bandai Namco Games","Oct 11, 2011","Oct 11, 2011",5.5,7.1
158,"EA Sports, Electronic Arts, EA Canada","Soccer, Sports, Team-Based, Simulation",FIFA Soccer 12,"3DS,iOS (iPhone/iPad),Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","Electronic Arts, EA Sports","Sep 26, 2011","Oct 10, 2011",9.0,8.1
159,Team 17,"Strategy, Turn-Based",Worms Ultimate Mayhem,"PC,PlayStation 3,Xbox 360","Mastertronic, Team 17","Sep 28, 2011","Oct 10, 2011",6.0,7.1
160,Beenox,"Beat-'Em-Up, Action, 3D",Spider-Man: Edge of Time,"3DS,PlayStation 3,Wii,Xbox 360",Activision,"Oct 4, 2011","Oct 7, 2011 ",6.0,6.8
161,Beenox,"Beat-'Em-Up, Action, 3D",Spider-Man: Edge of Time,"3DS,PlayStation 3,Wii,Xbox 360",Activision,"Oct 4, 2011","Oct 7, 2011 ",6.0,6.8
162,"2K Sports, Visual Concepts, Virtuos","Team-Based, Basketball, Simulation, Sports",NBA 2K12,"iOS (iPhone/iPad),PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360",2K Sports,"Oct 4, 2011","Oct 7, 2011 ",8.5,8.4
163,"Telltale Games, Straandlooper","Action, Adventure",Hector: Badge of Carnage,"iOS (iPhone/iPad),Macintosh,PC,PlayStation 3","Telltale Games, Straandlooper","Aug 25, 2011","Oct 6, 2011 ",7.5,7.5
164,Turn 10,"Simulation, Driving/Racing",Forza Motorsport 4,Xbox 360,Microsoft Game Studios,"Oct 11, 2011","Oct 6, 2011 ",8.5,8.8
165,"2K Sports, Visual Concepts, Virtuos","Basketball, Simulation, Sports, Team-Based",NBA 2K12,"iOS (iPhone/iPad),PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360",2K Sports,"Oct 4, 2011","Oct 5, 2011 ",8.5,8.4
166,"2K Sports, Visual Concepts, Virtuos","Simulation, Sports, Team-Based, Basketball",NBA 2K12,"iOS (iPhone/iPad),PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360",2K Sports,"Oct 4, 2011","Oct 5, 2011 ",8.5,8.4
167,id Software,"Action, First-Person, Shooter, 3D",Rage,"PC,PlayStation 3,Xbox 360","Bethesda Softworks, Mastertronic","Oct 3, 2011","Oct 5, 2011 ",7.0,7.5
168,"Omni Systems Limited, Alex May, Rudolf Kremers",Strategy,Eufloria,"Android,iOS (iPhone/iPad),Linux,Macintosh,PC,PlayStation 3,PlayStation Vita","Omni Systems Limited, Omni Systems, Alex May, Rudolf Kremers, Playism","Nov 4, 2008","Oct 5, 2011 ",7.0,7.7
169,Recoil Games,"2D, Action, Platformer",Rochard,"Android,Linux,Macintosh,PC,PlayStation 3","Recoil Games, Nordic Games Publishing, Sony Online Entertainment","Sep 27, 2011","Oct 5, 2011 ",7.0,7.6
170,UTV Ignition Games,Puzzle,Mercury Hg,"PlayStation 3,Xbox 360",UTV Ignition Games,"Sep 27, 2011","Oct 4, 2011 ",7.0,7.6
171,UTV Ignition Games,Puzzle,Mercury Hg,"PlayStation 3,Xbox 360",UTV Ignition Games,"Sep 27, 2011","Oct 4, 2011 ",7.0,7.6
172,EA Sports,"Arcade, Basketball, Sports, Team-Based",NBA JAM: On Fire Edition,"PlayStation 3,Xbox 360",Electronic Arts,"Oct 4, 2011","Oct 4, 2011 ",8.5,8.3
173,EA Sports,"Sports, Team-Based, Arcade, Basketball",NBA JAM: On Fire Edition,"PlayStation 3,Xbox 360",Electronic Arts,"Oct 4, 2011","Oct 4, 2011 ",8.5,8.3
174,id Software,"First-Person, Shooter, 3D, Action",Rage,"PC,PlayStation 3,Xbox 360","Bethesda Softworks, Mastertronic","Oct 3, 2011","Oct 4, 2011 ",8.0,7.5
175,id Software,"Shooter, 3D, Action, First-Person",Rage,"PC,PlayStation 3,Xbox 360","Bethesda Softworks, Mastertronic","Oct 3, 2011","Oct 3, 2011 ",8.0,7.5
176,From Software,"Role-Playing, Action",Dark Souls,"Nintendo Switch,PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","Namco Bandai Games, From Software, Bandai Namco Games","Oct 4, 2011","Oct 3, 2011 ",9.5,8.4
177,From Software,"Action, Role-Playing",Dark Souls,"Nintendo Switch,PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","Bandai Namco Games, From Software, Namco Bandai Games","Oct 4, 2011","Oct 3, 2011 ",9.5,8.4
178,"Other Ocean Interactive, Silicon Knights","Action, 3D, Beat-'Em-Up",X-Men: Destiny,"DS,PlayStation 3,Wii,Xbox 360",Activision,"Sep 27, 2011","Sep 30, 2011",3.0,5.3
179,"Other Ocean Interactive, Silicon Knights","Action, 3D, Beat-'Em-Up",X-Men: Destiny,"DS,PlayStation 3,Wii,Xbox 360",Activision,"Sep 27, 2011","Sep 29, 2011",4.0,5.3
180,"Other Ocean Interactive, Silicon Knights","3D, Beat-'Em-Up, Action",X-Men: Destiny,"DS,PlayStation 3,Wii,Xbox 360",Activision,"Sep 27, 2011","Sep 29, 2011",4.0,5.3
181,Out Of The Park Developments,"Team-Based, Baseball, Simulation, Sports",Out of the Park Baseball 12,"Macintosh,PC",Out Of The Park Developments,"Jun 23, 2011","Sep 29, 2011",8.0,7.2
182,Konami,"Team-Based, Simulation, Soccer, Sports",Pro Evolution Soccer 2012,"3DS,PC,PlayStation 2,PlayStation 3,PSP,Wii,Windows Mobile,Xbox 360",Konami,"Sep 27, 2011","Sep 29, 2011",8.0,7.3
183,Konami,"Sports, Team-Based, Simulation, Soccer",Pro Evolution Soccer 2012,"3DS,PC,PlayStation 2,PlayStation 3,PSP,Wii,Windows Mobile,Xbox 360",Konami,"Sep 27, 2011","Sep 28, 2011",8.0,7.3
184,Marvelous,"Strategy, Management",Harvest Moon: The Tale of Two Towns,"3DS,DS","Natsume, Rising Star Games, Marvelous Inc., Marvelous","Sep 20, 2011","Sep 28, 2011",6.5,7.9
185,"EA Sports, Electronic Arts, EA Canada","Sports, Team-Based, Simulation, Soccer",FIFA Soccer 12,"3DS,iOS (iPhone/iPad),Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","Electronic Arts, EA Sports","Sep 26, 2011","Sep 28, 2011",9.0,8.1
186,"EA Sports, Electronic Arts, EA Canada","Simulation, Soccer, Sports, Team-Based",FIFA Soccer 12,"3DS,iOS (iPhone/iPad),Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","Electronic Arts, EA Sports","Sep 26, 2011","Sep 27, 2011",9.0,8.1
187,System Prisma,"Role-Playing, Action",ClaDun x2,"PC,PSP","NIS America, Nippon Ichi Software","Aug 30, 2011","Sep 27, 2011",6.0,7.2
188,Electronic Arts,"Sports, Team-Based, Hockey, Simulation",NHL 12,"PlayStation 3,Xbox 360",Electronic Arts,"Sep 13, 2011","Sep 26, 2011",8.0,8.2
189,Q Entertainment,"Action, On-Rails, Shooter, 3D",Child of Eden,"PlayStation 3,Xbox 360",Ubisoft,"Jun 14, 2011","Sep 26, 2011",8.5,7.8
190,Dancing Dots,Puzzle,Rotastic,"PC,PlayStation 3,Xbox 360",Focus Home Interactive,"Sep 21, 2011","Sep 23, 2011",5.0,5.0
191,Codemasters,"Simulation, Driving/Racing",F1 2011,"3DS,PC,PlayStation 3,PlayStation Vita,Xbox 360","Codemasters, CyberFront","Sep 19, 2011","Sep 23, 2011",7.5,8.2
192,"Gaijin Games, Choice Provisions",Compilation,Bit.Trip Complete / THE BIT.TRIP,"3DS,PlayStation 4,PlayStation Vita,Wii","Rising Star Games, Aksys Games, Arc System Works, Choice Provisions, Limited Run Games","Sep 13, 2011","Sep 22, 2011",8.0,7.5
193,Codemasters,"Driving/Racing, Simulation",F1 2011,"3DS,PC,PlayStation 3,PlayStation Vita,Xbox 360","Codemasters, CyberFront","Sep 19, 2011","Sep 22, 2011",8.0,8.2
194,"Gaijin Games, Choice Provisions",Compilation,Bit.Trip Complete / THE BIT.TRIP,"3DS,PlayStation 4,PlayStation Vita,Wii","Rising Star Games, Arc System Works, Aksys Games, Choice Provisions, Limited Run Games","Sep 13, 2011","Sep 21, 2011",8.0,7.5
195,Avalanche Studios,"Action, Fixed-Screen, Shooter, 2D",Renegade Ops,"PC,PlayStation 3,Xbox 360",Sega,"Sep 13, 2011","Sep 21, 2011",8.0,7.7
196,Avalanche Studios,"Action, Fixed-Screen, Shooter, 2D",Renegade Ops,"PC,PlayStation 3,Xbox 360",Sega,"Sep 13, 2011","Sep 21, 2011",8.0,7.7
197,Nadeo,"Arcade, Driving/Racing",TrackMania 2 Canyon,PC,Ubisoft,"Sep 14, 2011","Sep 21, 2011",8.0,7.7
198,Electronic Arts,"Sports, Team-Based, Hockey, Simulation",NHL 12,"PlayStation 3,Xbox 360",Electronic Arts,"Sep 13, 2011","Sep 20, 2011",8.0,8.2
199,Criterion Games,"Action, Arcade",Burnout Crash!,"iOS (iPhone/iPad),PlayStation 3,Xbox 360",Electronic Arts,"Sep 20, 2011","Sep 20, 2011",7.0,5.9
200,Criterion Games,"Action, Arcade",Burnout Crash!,"iOS (iPhone/iPad),PlayStation 3,Xbox 360",Electronic Arts,"Sep 20, 2011","Sep 20, 2011",7.0,5.9
201,Electronic Arts,"Golf, Simulation, Sports",Tiger Woods PGA Tour 12: The Masters,"Macintosh,PC,PlayStation 3,Wii,Xbox 360","Electronic Arts, EA Tiburon","Mar 29, 2011","Sep 19, 2011",5.5,7.3
202,Konami,Action,Leedmees,Xbox 360,Konami,"Sep 7, 2011","Sep 19, 2011",6.0,6.5
203,HAL Labs,"2D, Platformer, Action",Kirby: Mass Attack,DS,Nintendo,"Sep 19, 2011","Sep 19, 2011",8.5,8.4
204,Treasure,"Action, Shoot-'Em-Up, 2D",Radiant Silvergun,"Arcade Games,Saturn,Xbox 360","Sega, ESP Software, Microsoft Game Studios","Sep 14, 2011","Sep 16, 2011",8.0,8.8
205,TOSE,"Role-Playing, Management",Dragon Quest Monsters: Joker 2,DS,"Square Enix, Nintendo","Sep 19, 2011","Sep 16, 2011",7.0,7.7
206,Codemasters,"Simulation, Driving/Racing",F1 2011,"3DS,PC,PlayStation 3,PlayStation Vita,Xbox 360","Codemasters, CyberFront","Sep 19, 2011","Sep 16, 2011",8.0,8.2
207,Nippon Ichi Software,"Turn-Based, Strategy",Disgaea 4: A Promise Unforgotten,"PlayStation 3,PlayStation Vita","NIS America, Nippon Ichi Software","Sep 6, 2011","Sep 15, 2011",7.0,8.6
208,"Ubisoft, Techland","First-Person, Shooter, 3D, Action",Call of Juarez: The Cartel,"PC,PlayStation 3,Xbox 360","Ubisoft, E-Frontier","Jul 19, 2011","Sep 15, 2011",5.5,5.5
209,Epic Games,"Shooter, Third-Person, 3D, Action",Gears of War 3,Xbox 360,Microsoft Game Studios,"Sep 20, 2011","Sep 15, 2011",9.5,9.0
210,Best Way,"Strategy, Real-Time",Men of War: Vietnam,PC,"1C, Lace Mamba Global","Sep 8, 2011","Sep 14, 2011",5.5,6.2
211,Digital Reality,"Arcade, Driving/Racing",SkyDrift,"PC,PlayStation 3,Xbox 360","Kalypso, Digital Reality","Sep 6, 2011","Sep 14, 2011",7.0,7.4
212,Ubisoft,"Driving/Racing, Arcade",Driver: Renegade,3DS,Ubisoft,"Sep 6, 2011","Sep 13, 2011",3.5,3.9
213,Digital Reality,"Arcade, Driving/Racing",SkyDrift,"PC,PlayStation 3,Xbox 360","Kalypso, Digital Reality","Sep 6, 2011","Sep 13, 2011",7.0,7.4
214,Twisted Pixel Games,"Shooter, 3D, Action, On-Rails",The Gunstringer,Xbox 360,"Microsoft Game Studios, Twisted Pixel Games","Sep 13, 2011","Sep 13, 2011",8.5,7.5
215,Flying Wild Hog,"Action, First-Person, Shooter, 3D",Hard Reset,"PC,PlayStation 4,Xbox One","E-Frontier, Flying Wild Hog, Kalypso, Gambitious","Sep 13, 2011","Sep 12, 2011",7.0,7.2
216,Spiderweb Software,Role-Playing,Avadon: The Black Fortress,"Android,iOS (iPhone/iPad),Linux,Macintosh,PC",Spiderweb Software,"Mar 1, 2011","Sep 9, 2011 ",7.0,7.1
217,"Abstraction, WayForward","Action, Adventure",BloodRayne: Betrayal,"PC,PlayStation 3,Xbox 360","Midnight City, Majesco Games, Arc System Works","Sep 6, 2011","Sep 9, 2011 ",5.5,6.2
218,Nintendo,"Action, On-Rails, Shooter, 3D",Star Fox 64,"3DS,Nintendo 64",Nintendo,"Jul 1, 1997","Sep 8, 2011 ",7.5,8.8
219,"Abstraction, WayForward","Adventure, Action",BloodRayne: Betrayal,"PC,PlayStation 3,Xbox 360","Midnight City, Majesco Games, Arc System Works","Sep 6, 2011","Sep 8, 2011 ",5.5,6.2
220,"Straandlooper, Telltale Games","Action, Adventure",Hector: Badge of Carnage,"iOS (iPhone/iPad),Macintosh,PC,PlayStation 3","Straandlooper, Telltale Games","Aug 25, 2011","Sep 8, 2011 ",7.5,7.5
221,Relic,"Shooter, Third-Person, 3D, Action","Warhammer 40,000: Space Marine","PC,PlayStation 3,Xbox 360","THQ, CyberFront","Sep 5, 2011","Sep 8, 2011 ",7.0,7.9
222,Relic,"Action, Shooter, Third-Person, 3D","Warhammer 40,000: Space Marine","PC,PlayStation 3,Xbox 360","THQ, CyberFront","Sep 5, 2011","Sep 8, 2011 ",7.0,7.9
223,Relic,"Third-Person, 3D, Action, Shooter","Warhammer 40,000: Space Marine","PC,PlayStation 3,Xbox 360","THQ, CyberFront","Sep 5, 2011","Sep 8, 2011 ",7.0,7.9
224,Certain Affinity,"Adventure, Action",Crimson Alliance,Xbox 360,Certain Affinity,"Sep 7, 2011","Sep 8, 2011 ",5.5,7.1
225,Le Cortex,Music/Rhythm,We Dance,Wii,Nordic Games Publishing,"Sep 2, 2011","Sep 7, 2011 ",3.5,2.6
226,Insomniac Games,"3D, Action, First-Person, Shooter",Resistance 3,PlayStation 3,"SCEE, SCE Australia, SCEA, SCEI","Sep 6, 2011","Sep 6, 2011 ",8.5,8.4
227,Sega,"3D, Action, Adventure, Survival",Rise of Nightmares,Xbox 360,Sega,"Sep 6, 2011","Sep 6, 2011 ",5.5,6.5
228,THQ,Fitness,UFC Personal Trainer: The Ultimate Fitness System,"PlayStation 3,Wii,Xbox 360",THQ,"Jun 28, 2011","Sep 6, 2011 ",6.0,7.3
229,Techland,"Survival, 3D, Action, Adventure",Dead Island,"Linux,Macintosh,PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","Deep Silver, Auran, Zoo Corporation, Spike, Spike Chunsoft","Sep 5, 2011","Sep 6, 2011 ",7.0,7.7
230,Techland,"3D, Action, Adventure, Survival",Dead Island,"Linux,Macintosh,PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","Deep Silver, Zoo Corporation, Auran, Spike Chunsoft, Spike","Sep 5, 2011","Sep 6, 2011 ",7.0,7.7
231,Techland,"Adventure, Survival, 3D, Action",Dead Island,"Linux,Macintosh,PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","Deep Silver, Auran, Zoo Corporation, Spike, Spike Chunsoft","Sep 5, 2011","Sep 6, 2011 ",7.0,7.7
232,"Haemimont Games, Feral Interactive","Strategy, Management",Tropico 4,"Macintosh,PC,Xbox 360","Kalypso, Feral Interactive, Zoo Corporation, Russel","Aug 30, 2011","Sep 2, 2011 ",7.0,7.7
233,Gas Powered Games,"Real-Time, Strategy",Age of Empires Online,PC,Microsoft Game Studios,"Aug 16, 2011","Sep 2, 2011 ",6.5,6.5
234,Level 5,"Soccer, Sports, Team-Based, Arcade",Inazuma Eleven,"3DS,DS","Level 5, Nintendo","Feb 13, 2014","Sep 2, 2011 ",6.0,8.0
235,"Capcom, Iron Galaxy Studios","2D, Action, Fighting",Street Fighter III: 3rd Strike - Fight for the Future,"Arcade Games,Dreamcast,PlayStation 2,PlayStation 3,Xbox 360","Capcom, Virgin Interactive",1999,"Sep 1, 2011 ",8.0,8.7
236,"Capcom, Iron Galaxy Studios","Fighting, Action, 2D",Street Fighter III: 3rd Strike - Fight for the Future,"Arcade Games,Dreamcast,PlayStation 2,PlayStation 3,Xbox 360","Capcom, Virgin Interactive",1999,"Sep 1, 2011 ",8.0,8.7
237,Supergiant Games,"Action, Role-Playing",Bastion,"iOS (iPhone/iPad),Linux,Macintosh,PC,PlayStation 4,PlayStation Vita,Xbox 360,Xbox One","Warner Bros. Interactive Entertainment, Supergiant Games","Jul 20, 2011","Sep 1, 2011 ",8.5,8.4
238,Hothead Games,"Action, Role-Playing",The Baconing,"Macintosh,PC,PlayStation 3,Xbox 360","Hothead Games, Hothead Games Inc., Valcon Games","Aug 30, 2011","Sep 1, 2011 ",6.5,7.1
239,Ubisoft,Compilation,Tom Clancy's Splinter Cell Classic Trilogy HD,PlayStation 3,Ubisoft,"Sep 27, 2011","Aug 31, 2011",6.0,8.0
240,Hazardous Software,"Real-Time, Strategy",Achron,PC,Hazardous Software,"Aug 29, 2011","Aug 31, 2011",6.0,5.1
241,ACE Team,Action,Rock of Ages,"PC,PlayStation 3,Xbox 360",ATLUS,"Aug 31, 2011","Aug 31, 2011",6.0,7.6
242,"ATLUS, ITL",Role-Playing,Persona 2: Innocent Sin,"PlayStation,PSP","SCEI, ATLUS, Ghostlight","Sep 20, 2011","Aug 31, 2011",5.0,8.8
243,Guildford Studio,"Shooter, 3D, Action, First-Person",Bodycount (2011),"PlayStation 3,Xbox 360",Codemasters,"Aug 30, 2011","Aug 30, 2011",5.5,5.0
244,Guildford Studio,"Action, First-Person, Shooter, 3D",Bodycount (2011),"PlayStation 3,Xbox 360",Codemasters,"Aug 30, 2011","Aug 30, 2011",5.5,5.0
245,NeocoreGames,"Strategy, Real-Time",King Arthur: Fallen Champions,PC,Paradox Interactive,"Sep 16, 2011","Aug 30, 2011",7.5,5.7
246,Ubisoft Reflections,"Arcade, Driving/Racing",Driver: San Francisco,"Macintosh,PC,PlayStation 3,Wii,Xbox 360","Ubisoft, E-Frontier","Sep 6, 2011","Aug 30, 2011",8.0,7.8
247,HB Studios Multimedia,"Sports, Team-Based",Rugby World Cup 2011,"PlayStation 3,Xbox 360",505 Games,"Sep 1, 2011","Aug 26, 2011",4.5,5.5
248,HB Studios Multimedia,"Team-Based, Sports",Rugby World Cup 2011,"PlayStation 3,Xbox 360",505 Games,"Sep 1, 2011","Aug 26, 2011",4.5,5.5
249,EA Tiburon,"Simulation, Sports, Team-Based, Football (American)",Madden NFL 12,"BlackBerry,iOS (iPhone/iPad),PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","Electronic Arts, EA Sports","Aug 30, 2011","Aug 26, 2011",7.5,7.1
250,EA Tiburon,"Sports, Team-Based, Football (American), Simulation",Madden NFL 12,"BlackBerry,iOS (iPhone/iPad),PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","Electronic Arts, EA Sports","Aug 30, 2011","Aug 26, 2011",7.5,7.1
251,Ubisoft Reflections,"Arcade, Driving/Racing",Driver: San Francisco,"Macintosh,PC,PlayStation 3,Wii,Xbox 360","Ubisoft, E-Frontier","Sep 6, 2011","Aug 26, 2011",8.0,7.8
252,Virtuos,Party/Minigame,Hole in the Wall,Xbox 360,Microsoft Game Studios,"Aug 24, 2011","Aug 24, 2011",5.5,4.1
253,"Eidos Montreal, Nixxes Software","Action, Adventure",Deus Ex: Human Revolution,"Macintosh,PC,PlayStation 3,Xbox 360","Feral Interactive, Square Enix, Mastertronic","Aug 23, 2011","Aug 22, 2011",8.5,8.6
254,"Eidos Montreal, Nixxes Software","Adventure, Action",Deus Ex: Human Revolution,"Macintosh,PC,PlayStation 3,Xbox 360","Feral Interactive, Square Enix, Mastertronic","Aug 23, 2011","Aug 22, 2011",8.5,8.6
255,"Eidos Montreal, Nixxes Software","Adventure, Action",Deus Ex: Human Revolution,"Macintosh,PC,PlayStation 3,Xbox 360","Feral Interactive, Square Enix, Mastertronic","Aug 23, 2011","Aug 22, 2011",8.5,8.6
256,"Monster Games Inc., Monolith Soft","Action, Role-Playing",Xenoblade Chronicles,"3DS,Wii",Nintendo,"Apr 6, 2012","Aug 19, 2011",9.0,9.0
257,Ubisoft Montpellier,Strategy,From Dust,"Online/Browser,PC,PlayStation 3,Xbox 360",Ubisoft,"Jul 27, 2011","Aug 18, 2011",7.5,7.0
258,Ignition Entertainment,"Adventure, Action",El Shaddai: Ascension of the Metatron,"PlayStation 3,Xbox 360",Ignition Entertainment,"Aug 16, 2011","Aug 18, 2011",8.0,7.3
259,"Two Tribes, MForma Europe Limited, Mobigame",Puzzle,Edge,"3DS,BlackBerry,iOS (iPhone/iPad),Linux,Macintosh,PC,PSP,Wii U","Two Tribes, Rainy Frog, MForma Europe Limited, Mobigame","Dec 24, 2008","Aug 17, 2011",7.0,7.4
260,P2 Games,"Sports, Cricket, Team-Based",International Cricket Captain 2011,PC,P2 Games,2011,"Aug 17, 2011",6.5,8.5
261,EasyGameStation,"Role-Playing, Action",Chantelise: A Tale of Two Sisters,PC,"DHM Interactive, Carpe Fulgur, EasyGameStation","Jul 29, 2011","Aug 16, 2011",6.5,6.6
262,Ignition Entertainment,"Action, Adventure",El Shaddai: Ascension of the Metatron,"PlayStation 3,Xbox 360",Ignition Entertainment,"Aug 16, 2011","Aug 16, 2011",8.0,7.3
263,"Pipeworks Software, Inc.",Fitness,Zumba Fitness: Join the Party,"PlayStation 3,Wii,Xbox 360","505 Games, Majesco Games","Nov 18, 2010","Aug 15, 2011",4.0,5.5
264,Signal Studios,"Real-Time, Strategy",Toy Soldiers: Cold War,Xbox 360,Microsoft Game Studios,"Aug 17, 2011","Aug 15, 2011",8.5,8.4
265,Volition Inc.,"Action, Shooter, Third-Person, 3D",Red Faction: Armageddon,"PC,PlayStation 3,Xbox 360","THQ, Spike","Jun 6, 2011","Aug 11, 2011",5.5,7.6
266,Namco Bandai Games,"Shoot-'Em-Up, Action, 2D",Galaga Legions DX,"PlayStation 3,Windows Mobile,Xbox 360","Namco Bandai Games, Bandai Namco Games, Microsoft Game Studios","Jun 29, 2011","Aug 10, 2011",8.0,7.6
